TransactionID,UserID,CourseID,TeacherID
TR05754,U01538,C0160,T0027
TR05755,U00398,C0195,T0102
TR05756,U00620,C0167,T0048
TR05757,U01585,C0024,T0027
TR05758,U01164,C0070,T0108
TR05759,U00730,C0112,T0012
TR05760,U00556,C0104,T0067
TR05761,U01953,C0054,T0030
TR05762,U02829,C0038,T0096
TR05763,U01752,C0074,T0087
TR05764,U02942,C0080,T0066
TR05765,U02658,C0032,T0007
TR05766,U02796,C0045,T0034
TR05767,U02330,C0061,T0032
TR05768,U02709,C0198,T0117
TR05769,U02972,C0053,T0039
TR05770,U00996,C0128,T0096
TR05771,U01960,C0179,T0043
TR05772,U01602,C0076,T0043
TR05773,U02794,C0184,T0078
TR05774,U01481,C0027,T0003
TR05775,U02135,C0166,T0046
TR05776,U01103,C0062,T0032
TR05777,U02839,C0018,T0043
TR05778,U02352,C0127,T0100
TR05779,U01404,C0109,T0081
TR05780,U02178,C0103,T0112
TR05781,U02644,C0192,T0003
TR05782,U01300,C0077,T0074
TR05783,U01723,C0117,T0117
TR05784,U02606,C0104,T0063
TR05785,U00899,C0158,T0111
TR05786,U01207,C0049,T0040
TR05787,U01536,C0169,T0018
TR05788,U00078,C0116,T0067
TR05789,U02832,C0141,T0103
TR05790,U02722,C0162,T0062
TR05791,U01533,C0100,T0010
TR05792,U00238,C0125,T0052
TR05793,U01158,C0025,T0073
TR05794,U01997,C0194,T0046
TR05795,U01216,C0128,T0055
TR05796,U00278,C0100,T0046
TR05797,U00524,C0146,T0075
TR05798,U00180,C0005,T0060
TR05799,U00123,C0019,T0097
TR05800,U01270,C0170,T0100
TR05801,U01758,C0018,T0026
TR05802,U01095,C0121,T0027
TR05803,U00480,C0032,T0038
TR05804,U01798,C0149,T0022
TR05805,U02132,C0010,T0026
TR05806,U02613,C0037,T0086
TR05807,U02667,C0177,T0069
TR05808,U02405,C0086,T0035
TR05809,U00816,C0013,T0066
TR05810,U02695,C0183,T0099
TR05811,U00443,C0145,T0073
TR05812,U02571,C0009,T0115
TR05813,U00143,C0088,T0051
TR05814,U00192,C0172,T0113
TR05815,U01411,C0046,T0018
TR05816,U00378,C0136,T0043
TR05817,U02629,C0119,T0012
TR05818,U00535,C0165,T0003
TR05819,U01717,C0019,T0082
TR05820,U01033,C0191,T0120
TR05821,U01411,C0174,T0102
TR05822,U02141,C0094,T0007
TR05823,U01990,C0199,T0097
TR05824,U02577,C0026,T0006
TR05825,U01178,C0046,T0082
TR05826,U00405,C0118,T0045
TR05827,U02888,C0046,T0086
TR05828,U01173,C0014,T0115
TR05829,U00889,C0085,T0039
TR05830,U00422,C0063,T0051
TR05831,U01642,C0072,T0009
TR05832,U00472,C0003,T0099
TR05833,U02941,C0028,T0023
TR05834,U00547,C0125,T0012
TR05835,U00631,C0157,T0116
TR05836,U01038,C0087,T0088
TR05837,U02826,C0146,T0062
TR05838,U01830,C0163,T0114
TR05839,U00364,C0077,T0104
TR05840,U02167,C0076,T0073
TR05841,U00546,C0175,T0077
TR05842,U02570,C0114,T0040
TR05843,U00634,C0133,T0054
TR05844,U01937,C0075,T0106
TR05845,U01681,C0059,T0081
TR05846,U00963,C0059,T0007
TR05847,U00883,C0047,T0017
TR05848,U02828,C0095,T0119
TR05849,U00871,C0141,T0050
TR05850,U00516,C0078,T0024
TR05851,U02986,C0113,T0002
TR05852,U01421,C0109,T0099
TR05853,U00866,C0106,T0092
TR05854,U02154,C0089,T0083
TR05855,U01109,C0033,T0033
TR05856,U00214,C0097,T0021
TR05857,U02898,C0190,T0117
TR05858,U02245,C0079,T0074
TR05859,U00019,C0016,T0053
TR05860,U00642,C0044,T0046
TR05861,U01105,C0186,T0045
TR05862,U00330,C0120,T0009
TR05863,U00866,C0134,T0102
TR05864,U00774,C0108,T0006
TR05865,U00392,C0143,T0051
TR05866,U00637,C0004,T0117
TR05867,U02355,C0056,T0106
TR05868,U02943,C0064,T0119
TR05869,U02700,C0196,T0035
TR05870,U02889,C0162,T0082
TR05871,U01026,C0095,T0053
TR05872,U02568,C0056,T0019
TR05873,U01675,C0032,T0069
TR05874,U02684,C0116,T0025
TR05875,U00740,C0009,T0011
TR05876,U01546,C0191,T0074
TR05877,U00469,C0105,T0017
TR05878,U02260,C0200,T0036
TR05879,U01136,C0078,T0090
TR05880,U01032,C0161,T0095
TR05881,U02852,C0087,T0096
TR05882,U02525,C0021,T0021
TR05883,U00874,C0055,T0018
TR05884,U00460,C0076,T0060
TR05885,U02301,C0185,T0018
TR05886,U01550,C0130,T0001
TR05887,U00752,C0141,T0014
TR05888,U01462,C0126,T0008
TR05889,U01778,C0132,T0066
TR05890,U00854,C0084,T0051
TR05891,U02284,C0178,T0079
TR05892,U01330,C0115,T0060
TR05893,U00478,C0048,T0034
TR05894,U02727,C0123,T0036
TR05895,U02264,C0078,T0062
TR05896,U02903,C0030,T0001
TR05897,U00135,C0029,T0115
TR05898,U02953,C0136,T0085
TR05899,U01153,C0140,T0042
TR05900,U00410,C0041,T0001
TR05901,U01446,C0026,T0096
TR05902,U01318,C0050,T0084
TR05903,U01270,C0002,T0054
TR05904,U01580,C0055,T0047
TR05905,U00086,C0104,T0100
TR05906,U02604,C0184,T0039
TR05907,U01866,C0014,T0030
TR05908,U01470,C0134,T0007
TR05909,U00378,C0128,T0022
TR05910,U01681,C0104,T0050
TR05911,U01075,C0095,T0045
TR05912,U00242,C0081,T0074
TR05913,U00920,C0061,T0120
TR05914,U01587,C0012,T0072
TR05915,U02314,C0013,T0091
TR05916,U02760,C0147,T0010
TR05917,U01272,C0172,T0014
TR05918,U00070,C0089,T0046
TR05919,U02105,C0095,T0116
TR05920,U01406,C0059,T0118
TR05921,U02087,C0037,T0075
TR05922,U02008,C0025,T0006
TR05923,U00801,C0016,T0021
TR05924,U01042,C0166,T0062
TR05925,U02780,C0171,T0097
TR05926,U00825,C0087,T0019
TR05927,U00756,C0142,T0103
TR05928,U02400,C0134,T0088
TR05929,U01996,C0023,T0082
TR05930,U01840,C0126,T0099
TR05931,U01322,C0060,T0116
TR05932,U02331,C0140,T0062
TR05933,U01610,C0141,T0107
TR05934,U00110,C0100,T0101
TR05935,U01017,C0103,T0083
TR05936,U01962,C0134,T0053
TR05937,U02592,C0063,T0024
TR05938,U01770,C0038,T0056
TR05939,U00025,C0128,T0062
TR05940,U00843,C0050,T0034
TR05941,U02839,C0180,T0022
TR05942,U00738,C0040,T0068
TR05943,U02105,C0008,T0057
TR05944,U00180,C0189,T0010
TR05945,U00232,C0008,T0066
TR05946,U01918,C0104,T0008
TR05947,U00343,C0034,T0097
TR05948,U00477,C0188,T0038
TR05949,U01823,C0057,T0107
TR05950,U02624,C0174,T0062
TR05951,U00455,C0022,T0028
TR05952,U01256,C0087,T0010
TR05953,U00289,C0040,T0045
TR05954,U01237,C0173,T0065
TR05955,U02306,C0183,T0098
TR05956,U00530,C0179,T0067
TR05957,U02735,C0086,T0009
TR05958,U02977,C0133,T0005
TR05959,U02277,C0095,T0106
TR05960,U00596,C0013,T0010
TR05961,U00435,C0028,T0012
TR05962,U00882,C0084,T0082
TR05963,U01782,C0062,T0058
TR05964,U00402,C0093,T0021
TR05965,U02670,C0087,T0021
TR05966,U02136,C0024,T0065
TR05967,U02632,C0098,T0003
TR05968,U01566,C0007,T0069
TR05969,U00309,C0166,T0089
TR05970,U02954,C0037,T0064
TR05971,U00343,C0068,T0049
TR05972,U00436,C0170,T0072
TR05973,U00177,C0086,T0017
TR05974,U00139,C0133,T0073
TR05975,U00194,C0192,T0032
TR05976,U01185,C0178,T0070
TR05977,U00943,C0087,T0113
TR05978,U00525,C0015,T0104
TR05979,U01625,C0123,T0021
TR05980,U02963,C0107,T0007
TR05981,U02258,C0181,T0007
TR05982,U00741,C0153,T0111
TR05983,U00862,C0089,T0103
TR05984,U00954,C0125,T0118
TR05985,U01303,C0113,T0027
TR05986,U01275,C0137,T0008
TR05987,U01744,C0166,T0073
TR05988,U02881,C0150,T0028
TR05989,U02188,C0107,T0079
TR05990,U00792,C0087,T0066
TR05991,U00546,C0177,T0071
TR05992,U01845,C0068,T0047
TR05993,U01017,C0015,T0082
TR05994,U01928,C0065,T0086
TR05995,U01554,C0054,T0114
TR05996,U00057,C0158,T0010
TR05997,U02160,C0093,T0118
TR05998,U00005,C0020,T0114
TR05999,U01438,C0033,T0033
TR06000,U01363,C0100,T0007
